Info 0    [17:01:27.166] Starting TS Server
Info 11569[00:29:56.084] Different program with same set of files
Info 11570[00:29:56.156] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11571[00:29:56.188] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3827 structureChanged: false structureIsReused:: Completely Elapsed: 31.851861983537674ms
Info 11572[00:29:56.188] Different program with same set of files
Info 11573[00:29:58.018] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11574[00:29:58.071] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3828 structureChanged: false structureIsReused:: Completely Elapsed: 52.9504359960556ms
Info 11575[00:29:58.071] Different program with same set of files
Info 11576[00:29:58.117] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11577[00:29:58.146] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3829 structureChanged: false structureIsReused:: Completely Elapsed: 29.276109993457794ms
Info 11578[00:29:58.146] Different program with same set of files
Info 11579[00:29:58.271] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11580[00:29:58.301] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3830 structureChanged: false structureIsReused:: Completely Elapsed: 29.441300988197327ms
Info 11581[00:29:58.301] Different program with same set of files
Info 11582[00:29:58.310] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11583[00:29:58.333] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3831 structureChanged: false structureIsReused:: Completely Elapsed: 23.2635900080204ms
Info 11584[00:29:58.333] Different program with same set of files
Info 11585[00:29:58.445] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11586[00:29:58.479] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3832 structureChanged: false structureIsReused:: Completely Elapsed: 34.64598101377487ms
Info 11587[00:29:58.479] Different program with same set of files
Info 11588[00:29:58.542] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11589[00:29:58.632] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3833 structureChanged: false structureIsReused:: Completely Elapsed: 89.63160401582718ms
Info 11590[00:29:58.632] Different program with same set of files
Info 11591[00:29:58.668] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11592[00:29:58.747] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3834 structureChanged: false structureIsReused:: Completely Elapsed: 78.10620000958443ms
Info 11593[00:29:58.747] Different program with same set of files
Info 11594[00:29:58.763] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11595[00:29:58.836] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3835 structureChanged: false structureIsReused:: Completely Elapsed: 72.76969400048256ms
Info 11596[00:29:58.836] Different program with same set of files
Info 11597[00:29:58.859] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11598[00:29:58.897] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3836 structureChanged: false structureIsReused:: Completely Elapsed: 37.79042699933052ms
Info 11599[00:29:58.897] Different program with same set of files
Info 11600[00:29:58.968] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11601[00:29:59.039] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3837 structureChanged: false structureIsReused:: Completely Elapsed: 70.87199899554253ms
Info 11602[00:29:59.039] Different program with same set of files
Info 11603[00:29:59.051] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11604[00:29:59.084] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3838 structureChanged: false structureIsReused:: Completely Elapsed: 33.13441899418831ms
Info 11605[00:29:59.084] Different program with same set of files
Info 11606[00:29:59.161] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11607[00:29:59.253] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3839 structureChanged: false structureIsReused:: Completely Elapsed: 91.59079802036285ms
Info 11608[00:29:59.253] Different program with same set of files
Info 11609[00:29:59.264] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11610[00:29:59.318] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3840 structureChanged: false structureIsReused:: Completely Elapsed: 53.61707100272179ms
Info 11611[00:29:59.318] Different program with same set of files
Info 11612[00:29:59.347] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11613[00:29:59.377] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3841 structureChanged: false structureIsReused:: Completely Elapsed: 29.846962988376617ms
Info 11614[00:29:59.377] Different program with same set of files
Info 11615[00:30:00.472] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11616[00:30:00.522] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3842 structureChanged: false structureIsReused:: Completely Elapsed: 49.305159002542496ms
Info 11617[00:30:00.522] Different program with same set of files
Info 11618[00:30:00.564] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11619[00:30:00.600] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3843 structureChanged: false structureIsReused:: Completely Elapsed: 35.391097009181976ms
Info 11620[00:30:00.600] Different program with same set of files
Info 11621[00:30:00.663] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11622[00:30:00.709] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3844 structureChanged: false structureIsReused:: Completely Elapsed: 46.04332599043846ms
Info 11623[00:30:00.709] Different program with same set of files
Info 11624[00:30:00.996] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11625[00:30:01.018] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3845 structureChanged: false structureIsReused:: Completely Elapsed: 22.13806101679802ms
Info 11626[00:30:01.018] Different program with same set of files
Info 11627[00:30:01.032] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11628[00:30:01.139] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3846 structureChanged: false structureIsReused:: Completely Elapsed: 106.31415298581123ms
Info 11629[00:30:01.139] Different program with same set of files
Info 11630[00:30:01.149] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11631[00:30:01.174] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3847 structureChanged: false structureIsReused:: Completely Elapsed: 24.624523997306824ms
Info 11632[00:30:01.174] Different program with same set of files
Info 11633[00:30:01.285] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11634[00:30:01.346] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3848 structureChanged: false structureIsReused:: Completely Elapsed: 60.66274702548981ms
Info 11635[00:30:01.346] Different program with same set of files
Info 11636[00:30:01.520] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11637[00:30:01.548] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3849 structureChanged: false structureIsReused:: Completely Elapsed: 27.761321008205414ms
Info 11638[00:30:01.548] Different program with same set of files
Info 11639[00:30:02.202] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11640[00:30:02.226] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3850 structureChanged: false structureIsReused:: Completely Elapsed: 24.142607003450394ms
Info 11641[00:30:02.226] Different program with same set of files
Info 11642[00:30:02.376] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11643[00:30:02.405] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3851 structureChanged: false structureIsReused:: Completely Elapsed: 28.727719992399216ms
Info 11644[00:30:02.405] Different program with same set of files
Info 11645[00:30:02.530] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11646[00:30:02.556] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3852 structureChanged: false structureIsReused:: Completely Elapsed: 25.342211991548538ms
Info 11647[00:30:02.556] Different program with same set of files
Info 11648[00:30:02.668] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11649[00:30:02.700] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3853 structureChanged: false structureIsReused:: Completely Elapsed: 31.849303990602493ms
Info 11650[00:30:02.700] Different program with same set of files
Info 11651[00:30:02.811] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11652[00:30:02.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3854 structureChanged: false structureIsReused:: Completely Elapsed: 34.18775698542595ms
Info 11653[00:30:02.846] Different program with same set of files
Info 11654[00:30:02.884] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11655[00:30:02.906] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3855 structureChanged: false structureIsReused:: Completely Elapsed: 21.74106702208519ms
Info 11656[00:30:02.906] Different program with same set of files
Info 11657[00:30:03.203] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11658[00:30:03.230] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3856 structureChanged: false structureIsReused:: Completely Elapsed: 27.084724992513657ms
Info 11659[00:30:03.230] Different program with same set of files
Info 11660[00:30:03.537] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11661[00:30:03.564] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3857 structureChanged: false structureIsReused:: Completely Elapsed: 26.771437019109726ms
Info 11662[00:30:03.564] Different program with same set of files
Info 11663[00:30:03.571] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11664[00:30:03.595] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3858 structureChanged: false structureIsReused:: Completely Elapsed: 24.03695797920227ms
Info 11665[00:30:03.595] Different program with same set of files
Info 11666[00:30:03.797] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11667[00:30:03.862] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3859 structureChanged: false structureIsReused:: Completely Elapsed: 65.06676799058914ms
Info 11668[00:30:03.862] Different program with same set of files
Info 11669[00:30:04.003] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11670[00:30:04.028] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3860 structureChanged: false structureIsReused:: Completely Elapsed: 25.00023901462555ms
Info 11671[00:30:04.028] Different program with same set of files
Info 11672[00:30:04.041] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11673[00:30:04.065] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3861 structureChanged: false structureIsReused:: Completely Elapsed: 24.38187700510025ms
Info 11674[00:30:04.065] Different program with same set of files
Info 11675[00:30:04.242] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11676[00:30:04.292] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3862 structureChanged: false structureIsReused:: Completely Elapsed: 50.33149901032448ms
Info 11677[00:30:04.292] Different program with same set of files
Info 11678[00:30:04.315] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11679[00:30:04.343] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3863 structureChanged: false structureIsReused:: Completely Elapsed: 28.427020996809006ms
Info 11680[00:30:04.343] Different program with same set of files
Info 11681[00:30:04.475] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 11682[00:30:04.507] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3864 structureChanged: false structureIsReused:: Completely Elapsed: 31.318661004304886ms
